,AWS Mph WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,AWD_cos,AWD_sin,Sample Value
2017-04-12 00:00:00,4.205,7.485,45.8,29.66,-0.2940403252323042,-0.95579301479833,21.0
2017-04-12 01:00:00,3.198,7.905,44.28,29.66,0.7524149088957245,-0.6586894601186805,23.0
2017-04-12 02:00:00,1.635,4.12,43.19,29.66,0.9950555699612262,-0.09931974974363929,20.0
2017-04-12 03:00:00,0.9840000000000001,2.052,41.21,29.67,-0.8069603121438021,-0.5906056676199251,13.0
2017-04-12 04:00:00,1.008,2.052,40.48,29.68,-0.25713279315469617,-0.9663760793213293,11.0
2017-04-12 05:00:00,1.4,2.753,40.15,29.69,-0.46792981426057345,-0.8837656300886934,29.0
2017-04-12 06:00:00,1.436,2.508,40.66,29.71,0.13398618541829152,-0.9909831997148364,50.0
2017-04-12 07:00:00,1.87,4.541,42.95,29.72,0.4320857488019827,-0.9018325264051136,39.0
2017-04-12 08:00:00,4.439,10.22,46.52,29.74,0.9804089265795957,0.19697293388444254,75.0
2017-04-12 09:00:00,6.27,11.09,46.97,29.75,0.8274727809127438,0.5615058297547143,276.0
2017-04-12 10:00:00,6.62,11.09,47.85,29.77,0.5305111843067342,0.8476779360850831,113.0
2017-04-12 11:00:00,7.091,12.5,48.37,29.78,0.3265581205004662,0.9451771230490098,266.0
2017-04-12 12:00:00,8.29,14.35,47.75,29.78,0.49333472428893715,0.8698395540619881,27.0
2017-04-12 13:00:00,9.64,14.84,47.54,29.77,0.23683814606561895,0.9715491199976461,163.0
2017-04-12 14:00:00,9.19,16.42,47.51,29.75,0.2679110518664795,0.9634436508108798,33.0
2017-04-12 15:00:00,9.46,16.49,47.57,29.74,0.22052720231268202,0.9753808246219224,22.0
2017-04-12 16:00:00,8.61,14.14,48.16,29.73,0.15126082024721937,0.9884938868086836,12.0
2017-04-12 17:00:00,7.609,13.41,46.92,29.74,0.24005861683217247,0.9707583944960889,7.0
2017-04-12 18:00:00,7.266,13.23,46.19,29.75,0.22052720231268202,0.9753808246219224,6.0
2017-04-12 19:00:00,8.96,15.44,45.94,29.74,0.27395921869243256,0.9617413095492113,5.0
2017-04-12 20:00:00,6.95,14.46,45.68,29.74,0.21541712066077656,0.9765221267980672,3.0
2017-04-12 21:00:00,7.034,13.51,45.45,29.75,0.3630886141458384,0.9317546126945949,2.0
2017-04-12 22:00:00,6.775,12.85,45.55,29.75,0.20961856290382183,0.9777832367586061,1.0
2017-04-12 23:00:00,6.678,15.26,45.36,29.73,0.05930637357596177,0.9982398279237652,3.0
2017-04-13 00:00:00,6.527,13.37,45.29,29.71,0.3645517623245221,0.9311831251617939,6.0
2017-04-13 01:00:00,6.617999999999999,14.25,45.46,29.7,0.050592940076713555,0.9987193571841861,5.0
2017-04-13 02:00:00,2.932,6.223,46.58,29.69,0.04361938736533623,0.9990482215818578,19.0
2017-04-13 03:00:00,4.591,10.11,46.15,29.68,0.19509032201612833,0.9807852804032304,9.0
2017-04-13 04:00:00,5.567,13.3,46.09,29.68,0.5887732140930066,0.8082982756177267,11.0
2017-04-13 05:00:00,7.452999999999999,14.7,45.77,29.71,0.9425832164476295,0.33397137612562117,10.0
2017-04-13 06:00:00,6.825,13.58,45.38,29.71,0.7193398003386512,0.6946583704589973,11.0
2017-04-13 07:00:00,7.611000000000001,16.39,44.47,29.73,0.7150829789516673,0.6990395791467099,132.0
2017-04-13 08:00:00,7.881,15.09,44.27,29.72,0.22342024053238704,0.9747222148491591,100.0
2017-04-13 09:00:00,8.15,17.16,44.8,29.69,-0.026176948307873017,0.9996573249755573,97.0
2017-04-13 10:00:00,5.53,14.6,47.09,29.67,-0.21984620435283767,0.9755345439458566,201.0
2017-04-13 11:00:00,4.789,9.48,49.08,29.67,0.0017453283658982615,0.9999984769132877,503.0
2017-04-13 12:00:00,5.421,10.46,49.82,29.64,0.06975647374412546,0.9975640502598242,36.0
2017-04-13 13:00:00,6.944,13.02,53.18,29.63,0.0993197497436391,0.9950555699612262,201.0
2017-04-13 14:00:00,7.617999999999999,12.88,55.06,29.62,0.22307998468892834,0.9748001438403605,280.0
2017-04-13 15:00:00,8.71,14.67,55.37,29.6,0.29086918464345307,0.9567628323805502,64.0
2017-04-13 16:00:00,8.45,15.12,55.64,29.6,0.40322589059895236,0.9151004759864797,38.0
2017-04-13 17:00:00,7.629,14.67,54.64,29.59,0.5558604368137335,0.8312756310546132,147.0
2017-04-13 18:00:00,6.57,15.62,52.78,29.6,0.5991633433796959,0.8006268094125156,92.0
2017-04-13 19:00:00,7.872999999999999,14.67,50.67,29.6,0.3648767843376198,0.9310558158625283,18.0
2017-04-13 20:00:00,6.136,12.22,51.37,29.62,0.11493715049286639,0.9933727656003964,19.0
2017-04-13 21:00:00,6.6610000000000005,12.81,49.72,29.63,0.31001276881032075,0.9507323930394708,18.0
2017-04-13 22:00:00,5.956,12.11,48.14,29.63,0.3265581205004662,0.9451771230490098,18.0
2017-04-13 23:00:00,5.7170000000000005,12.81,47.56,29.62,0.2599989526689505,0.965608898369857,13.0
2017-04-14 00:00:00,5.337000000000001,10.57,46.96,29.62,0.17794354547384178,0.9840406976462909,15.0
2017-04-14 01:00:00,5.702999999999999,11.55,46.61,29.61,0.3891239501402063,0.9211854055657211,13.0
2017-04-14 02:00:00,5.362,11.09,45.95,29.6,0.3018707598584707,0.9533488576289739,9.0
2017-04-14 03:00:00,6.268,12.32,45.68,29.6,0.3056953049631057,0.9521293927421387,5.0
2017-04-14 04:00:00,5.417999999999999,10.29,45.63,29.6,0.5461019610144291,0.8377187166204387,8.0
2017-04-14 05:00:00,5.519,10.04,44.81,29.6,0.4068960806410626,0.9134744547927665,8.0
2017-04-14 06:00:00,4.4830000000000005,9.73,45.18,29.61,0.4189767137940361,0.9079969786834923,10.0
2017-04-14 07:00:00,7.006,12.36,45.85,29.62,0.40896763929866303,0.9125488863652613,8.0
2017-04-14 08:00:00,6.832000000000001,11.69,46.62,29.61,0.23225721596214513,0.972654401950412,8.0
2017-04-14 09:00:00,5.683,12.46,48.41,29.61,0.17020949916603262,0.9854078984834901,6.0
2017-04-14 10:00:00,5.593,9.06,51.31,29.6,0.505130264619945,0.8630431135030187,13.0
2017-04-14 11:00:00,7.215,12.36,53.07,29.58,0.3971478906347808,0.917754625683981,17.0
2017-04-14 12:00:00,7.3020000000000005,12.46,55.02,29.56,0.24919700200904255,0.9684528146428742,14.0
2017-04-14 13:00:00,7.042000000000001,12.71,56.85,29.54,0.28401534470392253,0.958819734868193,13.0
2017-04-14 14:00:00,5.915,9.73,57.07,29.52,0.728729630997287,0.6848015222723719,17.0
2017-04-14 15:00:00,5.977,9.38,57.36,29.49,0.9039333185479418,0.427673421688682,26.0
2017-04-14 16:00:00,6.081,9.45,56.56,29.47,0.9238795325112867,0.3826834323650898,21.0
2017-04-14 17:00:00,2.778,6.153,56.58,29.46,0.7283709698824002,0.6851829903263591,21.0
2017-04-14 18:00:00,3.75,19.86,61.16,29.45,-0.6467897795104595,-0.7626683296956883,45.0
2017-04-14 19:00:00,8.24,24.17,66.83,29.45,-0.9438009515832293,0.33051439271322347,17.0
2017-04-14 20:00:00,7.38,21.82,62.58,29.5,-0.7408045962867502,-0.6717205893229901,11.0
2017-04-14 21:00:00,5.052,12.99,61.15,29.48,-0.7954734808548959,0.605988400265711,10.0
2017-04-14 22:00:00,7.011,16.0,61.43,29.46,-0.910683660806177,0.413104429824542,7.0
2017-04-14 23:00:00,9.08,19.19,61.92,29.43,-0.8853936257544159,0.46484204572461946,9.0
2017-04-15 00:00:00,7.986000000000001,17.79,62.12,29.4,-0.8598522715968734,0.5105429179116058,6.0
2017-04-15 01:00:00,9.39,19.61,62.61,29.38,-0.8788171126619653,0.4771587602596086,7.0
2017-04-15 02:00:00,9.68,18.17,61.86,29.37,-0.9631625667976581,0.26891982061526576,7.0
2017-04-15 03:00:00,8.53,15.62,61.69,29.37,-0.9952273999818312,0.09758289975914929,11.0
2017-04-15 04:00:00,7.914,17.86,62.05,29.37,-0.9755345439458567,-0.21984620435283694,11.0
2017-04-15 05:00:00,7.3260000000000005,14.98,62.27,29.37,-0.9747611941912218,-0.22325011601095143,19.0
2017-04-15 06:00:00,9.58,19.16,63.97,29.37,-0.8837656300886934,-0.46792981426057356,28.0
2017-04-15 07:00:00,10.84,20.35,66.41,29.37,-0.8290375725550417,-0.5591929034707467,24.0
2017-04-15 08:00:00,11.13,23.5,68.93,29.36,-0.7120260459909968,-0.702153052995162,26.0
2017-04-15 09:00:00,12.66,23.89,71.89,29.36,-0.5764323161697934,-0.8171448983351285,29.0
2017-04-15 10:00:00,14.81,27.74,75.3,29.35,-0.6520984038303924,-0.7581343361976519,30.0
2017-04-15 11:00:00,14.37,27.88,75.52,29.34,-0.7325428987873788,-0.6807208689589177,25.0
2017-04-15 12:00:00,16.9,30.62,78.63,29.31,-0.8221440410307375,-0.5692795234308441,29.0
2017-04-15 13:00:00,19.07,36.68,79.98,29.29,-0.8038568606172172,-0.5948227867513415,48.0
2017-04-15 14:00:00,19.0,36.61,80.9,29.27,-0.8553642601605068,-0.51802700937313,33.0
2017-04-15 15:00:00,20.37,36.12,81.1,29.26,-0.8544588301328077,-0.519519111879509,35.0
2017-04-15 16:00:00,19.18,36.01,81.1,29.25,-0.838670567945424,-0.5446390350150271,34.0
2017-04-15 17:00:00,18.01,34.44,80.5,29.24,-0.8589598969306643,-0.5120428648705717,32.0
2017-04-15 18:00:00,13.8,27.99,78.84,29.24,-0.8260982944957637,-0.5635260489375717,24.0
2017-04-15 19:00:00,11.54,22.8,77.51,29.25,-0.8535507972753277,-0.5210096318405759,26.0
2017-04-15 20:00:00,9.41,18.77,75.82,29.25,-0.917060074385124,-0.3987490689252463,31.0
2017-04-15 21:00:00,12.03,24.83,74.15,29.23,-0.9366721892483977,-0.35020738125946727,36.0
2017-04-15 22:00:00,13.75,25.78,73.2,29.22,-0.8788171126619654,-0.4771587602596084,30.0
2017-04-15 23:00:00,11.67,24.73,71.82,29.21,-0.9211854055657213,-0.3891239501402061,44.0
2017-04-16 00:00:00,13.92,28.72,71.35,29.17,-0.9055687990111397,-0.4241994227453899,62.0
2017-04-16 01:00:00,14.95,28.86,70.66,29.19,-0.31730465640509264,-0.9483236552061992,67.0
2017-04-16 02:00:00,9.66,20.24,62.74,29.24,0.006981260297960934,-0.9999756307053947,11.0
2017-04-16 03:00:00,7.72,14.46,60.95,29.24,-0.204496051841791,-0.9788673887616849,9.0
2017-04-16 04:00:00,7.7860000000000005,16.14,60.06,29.23,-0.77494448870418,-0.6320293026648505,8.0
2017-04-16 05:00:00,9.27,16.77,59.82,29.23,-0.7501110696304597,-0.6613118653236517,13.0
2017-04-16 06:00:00,8.07,15.3,59.52,29.22,-0.6387678175155974,-0.7693995550468953,8.0
2017-04-16 07:00:00,9.51,17.96,60.81,29.24,-0.5313985795180828,-0.8471219213821372,6.0
2017-04-16 08:00:00,12.51,21.12,61.94,29.27,-0.33380685923377124,-0.9426414910921783,7.0
2017-04-16 09:00:00,12.8,24.38,63.63,29.29,-0.135715572434305,-0.9907478404714435,10.0
2017-04-16 10:00:00,12.18,23.85,63.66,29.31,-0.14608302856241157,-0.9892723329629883,9.0
2017-04-16 11:00:00,9.64,16.74,65.12,29.32,-0.1856666153855773,-0.9826127965436152,14.0
2017-04-16 12:00:00,9.32,19.47,67.57,29.32,-0.10799935570602252,-0.9941509639723154,13.0
2017-04-16 13:00:00,11.08,19.82,70.4,29.32,0.0749787268263273,-0.9971851335251157,10.0
2017-04-16 14:00:00,11.48,20.52,72.09,29.32,0.19080899537654425,-0.9816271834476641,14.0
2017-04-16 15:00:00,11.96,21.5,73.41,29.32,0.09931974974363886,-0.9950555699612263,17.0
2017-04-16 16:00:00,12.54,22.45,72.86,29.34,0.38590604232431863,-0.9225380894562464,10.0
2017-04-16 17:00:00,11.24,20.17,71.87,29.35,0.5906056676199251,-0.8069603121438021,10.0
2017-04-16 18:00:00,8.98,17.54,71.05,29.35,0.4115143586051088,-0.9114032766354452,14.0
2017-04-16 19:00:00,6.032,13.06,68.28,29.38,0.2198462043528369,-0.9755345439458567,17.0
2017-04-16 20:00:00,4.681,8.92,62.57,29.41,0.748492942249376,0.6631427564279597,13.0
2017-04-16 21:00:00,3.4189999999999996,7.59,56.55,29.44,0.015707317311820648,0.9998766324816606,8.0
2017-04-16 22:00:00,2.099,6.749,54.25,29.46,-0.4178670738010765,0.9085081775267219,8.0
2017-04-16 23:00:00,1.472,3.4189999999999996,53.87,29.47,-0.08541692313736764,0.9963452961909064,9.0
2017-04-17 00:00:00,1.516,3.735,53.05,29.48,-0.5849576749872152,0.8110638189893269,31.0
2017-04-17 01:00:00,1.109,3.174,51.74,29.48,-0.7360970871197343,0.6768759696826607,53.0
2017-04-17 02:00:00,1.051,3.279,51.04,29.48,-0.10626407133623318,0.9943379441332046,21.0
2017-04-17 03:00:00,0.858,3.279,50.45,29.5,-0.8964864303834404,-0.44307119082417984,84.0
2017-04-17 04:00:00,2.068,4.541,49.68,29.5,-0.941470544812038,-0.3370952584230819,77.0
2017-04-17 05:00:00,1.9609999999999999,4.471,48.92,29.5,-0.9010770213220917,-0.43365908458754426,128.0
2017-04-17 06:00:00,1.849,4.085,49.23,29.52,-0.9402881270104189,-0.34037955021305016,77.0
2017-04-17 07:00:00,2.6189999999999998,5.382000000000001,53.76,29.53,-0.7120260459909968,-0.702153052995162,83.0
2017-04-17 08:00:00,3.625,6.117999999999999,59.08,29.54,-0.6547408137173402,-0.7558534691676392,40.0
2017-04-17 09:00:00,2.4819999999999998,4.681,63.0,29.54,-0.6768759696826608,-0.7360970871197343,39.0
2017-04-17 10:00:00,4.395,9.17,64.81,29.54,0.4477590878387697,0.8941542368393681,276.0
2017-04-17 11:00:00,8.04,16.11,61.34,29.54,0.48419890240708063,0.8749579549371378,331.0
2017-04-17 12:00:00,8.49,16.32,59.19,29.54,0.5775727034222676,0.8163392507171839,109.0
2017-04-17 13:00:00,8.64,16.77,59.78,29.54,0.44119262364419337,0.8974124296230541,172.0
2017-04-17 14:00:00,7.84,14.28,56.25,29.53,0.52829015316247,0.8490639045864417,149.0
2017-04-17 15:00:00,7.513,12.88,54.31,29.53,0.49120783469125634,0.8710424003100695,153.0
2017-04-17 16:00:00,9.26,14.39,50.27,29.52,0.861806272254755,0.507237566730189,26.0
2017-04-17 17:00:00,9.63,15.58,46.8,29.52,0.9151708382425476,0.40306616929535616,6.0
2017-04-17 18:00:00,10.05,16.42,45.57,29.53,0.9646034583018065,0.263704698919445,7.0
2017-04-17 19:00:00,8.65,15.58,44.5,29.53,0.9630686373944737,0.2692560113853574,6.0
2017-04-17 20:00:00,6.712999999999999,13.48,44.18,29.54,0.9871083455068123,0.16005347303574408,4.0
2017-04-17 21:00:00,6.212000000000001,12.29,44.19,29.55,0.9867992459100239,0.16194828888076637,3.0
2017-04-17 22:00:00,6.046,11.94,44.11,29.56,0.9863718850597311,0.16453116532655038,4.0
2017-04-17 23:00:00,5.4510000000000005,11.23,44.37,29.56,0.9877428863501856,0.15608968724616093,6.0
2017-04-18 00:00:00,5.127999999999999,9.9,44.09,29.56,0.9797503501713428,0.20022300402084467,4.0
2017-04-18 01:00:00,3.736,7.59,44.52,29.56,0.9596582036687274,0.2811692233003308,2.0
2017-04-18 02:00:00,2.494,5.557,44.61,29.55,0.8750424502611525,0.4840461860617833,3.0
2017-04-18 03:00:00,3.455,7.59,44.2,29.55,0.16504760586067782,0.9862856015372313,3.0
2017-04-18 04:00:00,1.409,3.1039999999999996,43.14,29.55,-0.3040330609254903,0.9526614812535863,4.0
2017-04-18 05:00:00,1.689,3.5239999999999996,43.63,29.56,-0.9477684100095856,0.3189593092980703,71.0
2017-04-18 06:00:00,2.825,6.223,46.12,29.56,-0.839619864534413,0.543174449950671,24.0
2017-04-18 07:00:00,5.399,11.3,51.07,29.56,-0.8100416404457959,0.5863723567357895,27.0
2017-04-18 08:00:00,6.832999999999999,13.9,56.1,29.54,-0.9631625667976581,0.26891982061526576,31.0
2017-04-18 09:00:00,7.869,16.25,61.59,29.52,-0.9802711746217218,0.19765734037912633,33.0
2017-04-18 10:00:00,11.37,23.12,66.49,29.52,-0.9612616959383187,0.27563735581699966,62.0
2017-04-18 11:00:00,12.64,24.87,70.69,29.52,-0.9792228106217657,0.20278729535651277,102.0
2017-04-18 12:00:00,12.86,22.45,73.16,29.48,-0.9747611941912218,0.22325011601095124,70.0
2017-04-18 13:00:00,12.29,23.64,75.31,29.45,-0.9961946980917455,0.08715574274765864,100.0
2017-04-18 14:00:00,13.3,27.53,75.85,29.4,-0.9966373868180366,0.08193850863004083,145.0
2017-04-18 15:00:00,12.26,23.92,76.66,29.38,-0.9900236577165575,-0.1409012319375826,99.0
2017-04-18 16:00:00,13.6,27.43,75.91,29.33,-0.9999619230641713,0.008726535498374403,120.0
2017-04-18 17:00:00,12.95,26.97,76.46,29.32,-0.9921147013144779,-0.12533323356430384,92.0
2017-04-18 18:00:00,11.26,20.84,76.14,29.32,-0.9727758782093966,-0.2317479034941573,28.0
2017-04-18 19:00:00,7.985,19.37,73.98,29.33,-0.9677091704819712,-0.25206935824311366,24.0
2017-04-18 20:00:00,5.756,10.92,71.78,29.34,-0.9719610005785462,-0.23514211310259023,24.0
2017-04-18 21:00:00,6.457999999999999,12.53,70.48,29.35,-0.9905094632383088,-0.13744454603714684,20.0
2017-04-18 22:00:00,6.75,14.63,69.71,29.35,-0.9631625667976582,-0.26891982061526554,25.0
2017-04-18 23:00:00,9.21,18.03,69.39,29.35,-0.8771461637055888,-0.4802234974431887,18.0
2017-04-19 00:00:00,9.87,15.62,68.29,29.35,-0.845261833221856,-0.5343523493898266,20.0
2017-04-19 01:00:00,8.41,16.67,68.13,29.34,-0.8090169943749475,-0.587785252292473,17.0
2017-04-19 02:00:00,9.76,17.3,67.13,29.33,-0.8396198645344132,-0.5431744499506708,17.0
2017-04-19 03:00:00,9.29,17.93,66.88,29.32,-0.8260982944957637,-0.5635260489375717,16.0
2017-04-19 04:00:00,8.43,16.0,66.71,29.33,-0.6507742172658513,-0.7592713073348805,22.0
2017-04-19 05:00:00,7.247999999999999,13.65,65.97,29.34,-0.6639262126522415,-0.747798090498532,24.0
2017-04-19 06:00:00,5.593,13.97,64.91,29.35,-0.744311546231154,-0.6678325554710467,26.0
2017-04-19 07:00:00,5.278,9.27,65.01,29.37,-0.6387678175155974,-0.7693995550468953,48.0
2017-04-19 08:00:00,6.002999999999999,10.64,66.84,29.39,-0.4725507648690538,-0.8813034520649924,50.0
2017-04-19 09:00:00,3.34,9.17,68.35,29.39,0.11493715049286636,-0.9933727656003964,37.0
2017-04-19 10:00:00,3.235,7.695,69.88,29.39,-0.3023698907504444,0.953190667792947,39.0
2017-04-19 11:00:00,8.84,20.7,63.64,29.41,0.8441408352305593,0.5361214883739075,82.0
2017-04-19 12:00:00,8.49,15.41,53.87,29.46,0.9006982393225879,0.43444525740441703,49.0
2017-04-19 13:00:00,9.57,20.31,52.41,29.45,0.7337298645028765,0.6794413042615165,20.0
2017-04-19 14:00:00,8.49,14.81,51.24,29.45,0.35118806988038004,0.9363049394154093,9.0
2017-04-19 15:00:00,7.702999999999999,13.69,49.26,29.46,0.8486948816015428,0.5288827828010128,9.0
2017-04-19 16:00:00,9.01,15.58,47.41,29.45,0.868458513820212,0.4957618478394526,10.0
2017-04-19 17:00:00,8.94,15.65,47.36,29.46,0.898257804261088,0.43946890343236905,7.0
2017-04-19 18:00:00,10.12,18.49,46.41,29.46,0.9196159440101086,0.39281868021059896,6.0
2017-04-19 19:00:00,10.41,18.73,45.2,29.47,0.9333926575129956,0.35885672196689833,7.0
2017-04-19 20:00:00,10.41,18.21,44.67,29.47,0.8642748019537048,0.503019946630235,9.0
2017-04-19 21:00:00,8.11,14.25,43.87,29.44,0.5178777122574487,0.8554546599013831,5.0
2017-04-19 22:00:00,7.629,15.02,44.36,29.39,0.13744454603714681,0.9905094632383088,2.0
2017-04-19 23:00:00,4.742,11.16,45.95,29.36,0.1270646086013506,0.9918944425900297,2.0
2017-04-20 00:00:00,2.069,6.153,47.41,29.34,-0.07845909572784487,0.996917333733128,15.0
2017-04-20 01:00:00,5.083,11.73,51.15,29.31,-0.8589598969306642,0.5120428648705719,15.0
2017-04-20 02:00:00,5.191,10.99,54.19,29.27,-0.9973144772244581,0.07323819712763124,18.0
2017-04-20 03:00:00,7.825,16.39,60.96,29.24,-0.9747611941912218,-0.22325011601095143,17.0
2017-04-20 04:00:00,7.167999999999999,15.69,61.3,29.25,0.8580649057236444,-0.5135412520581705,27.0
2017-04-20 05:00:00,6.439,16.42,51.73,29.25,0.9358751835780664,0.3523317197794153,16.0
2017-04-20 06:00:00,4.9,9.8,49.88,29.23,0.346608245444836,0.9380099808582275,25.0
2017-04-20 07:00:00,3.305,10.53,51.72,29.21,0.11320321376790661,0.9935718556765875,107.0
2017-04-20 08:00:00,2.59,19.09,58.0,29.2,-0.7120260459909968,-0.702153052995162,117.0
2017-04-20 09:00:00,12.06,25.11,72.72,29.18,-0.6494480483301841,-0.7604059656000306,60.0
2017-04-20 10:00:00,16.18,32.02,74.77,29.18,-0.3842953226598034,-0.923210217112981,64.0
2017-04-20 11:00:00,16.29,29.88,72.98,29.18,-0.48175367410171605,-0.8763066800438631,48.0
2017-04-20 12:00:00,14.48,29.88,69.93,29.17,-0.3370952584230822,-0.9414705448120378,23.0
2017-04-20 13:00:00,18.55,31.7,69.74,29.16,-0.09758289975914979,-0.9952273999818312,144.0
2017-04-20 14:00:00,17.34,29.28,68.12,29.19,-0.19080899537654547,-0.9816271834476639,36.0
2017-04-20 15:00:00,16.33,28.62,67.71,29.17,-0.0767190281268185,-0.9970527522269202,16.0
2017-04-20 16:00:00,16.22,28.55,66.03,29.18,-0.09758289975914979,-0.9952273999818312,36.0
2017-04-20 17:00:00,17.01,29.28,63.01,29.21,0.09931974974363886,-0.9950555699612263,30.0
2017-04-20 18:00:00,15.64,29.07,60.45,29.24,0.16332596224162163,-0.9865721616069695,29.0
2017-04-20 19:00:00,13.07,23.12,58.31,29.26,0.28066670892078766,-0.9598052919751869,15.0
2017-04-20 20:00:00,14.0,28.58,57.48,29.28,0.31067642963073233,-0.9505157316277836,52.0
2017-04-20 21:00:00,14.71,27.71,55.78,29.31,0.23514211310259014,-0.9719610005785462,42.0
2017-04-20 22:00:00,13.37,25.11,54.69,29.32,0.4430711908241794,-0.8964864303834407,39.0
2017-04-20 23:00:00,11.82,24.45,53.98,29.33,0.19765734037912516,-0.9802711746217221,25.0
2017-04-21 00:00:00,14.96,27.57,51.92,29.34,0.3007057995042726,-0.953716950748227,52.0
2017-04-21 01:00:00,12.12,22.98,51.64,29.34,0.40194777665596,-0.9156625933395611,21.0
2017-04-21 02:00:00,11.13,20.52,51.46,29.33,0.17192910027940927,-0.985109326154774,20.0
2017-04-21 03:00:00,12.0,23.15,50.83,29.33,0.2605045086426486,-0.965472630879225,14.0
2017-04-21 04:00:00,11.11,20.8,49.64,29.34,0.5090414157503715,-0.8607420270039434,11.0
2017-04-21 05:00:00,8.33,18.45,48.13,29.35,0.5195191118795097,-0.8544588301328072,12.0
2017-04-21 06:00:00,9.29,16.0,47.55,29.38,0.7095707365365206,-0.7046342099635949,10.0
2017-04-21 07:00:00,8.92,19.23,46.515,29.41,0.882947592858927,-0.4694715627858908,17.0
2017-04-21 08:00:00,14.66,91.6,45.48,29.42,0.9958638091017689,0.0908585368653694,16.0
2017-04-21 09:00:00,10.41,17.89,45.11,29.45,0.9919365242713593,0.12673567696767601,27.0
2017-04-21 10:00:00,11.31,20.59,46.26,29.47,0.9819917011209965,0.18892405598412113,10.0
2017-04-21 11:00:00,12.17,21.54,46.93,29.48,0.932449975200616,0.3612991056567545,18.0
2017-04-21 12:00:00,11.55,20.24,46.58,29.48,0.9022845109754964,0.4311411152438481,25.0
2017-04-21 13:00:00,12.1,21.75,45.95,29.49,0.7801029240842681,0.6256512030158455,33.0
2017-04-21 14:00:00,13.2,22.76,45.05,29.51,0.8467507287796856,0.531989852639194,76.0
2017-04-21 15:00:00,13.07,21.01,45.21,29.5,0.8943104797679736,0.44744694185699474,4.0
2017-04-21 16:00:00,10.74,20.45,46.33,29.48,0.9451771230490098,0.3265581205004662,3.0
2017-04-21 17:00:00,8.41,15.09,46.69,29.48,0.9012283419994114,0.4333445229571871,0.0
2017-04-21 18:00:00,6.66,14.39,46.32,29.48,0.853914322581045,0.5204136140522796,0.0
2017-04-21 19:00:00,7.655,14.98,46.41,29.49,0.900090761528124,0.4357024454966049,0.0
2017-04-21 20:00:00,7.7589999999999995,14.81,46.19,29.51,0.8903717655434706,0.4552341365967659,1.0
2017-04-21 21:00:00,7.792999999999999,15.65,45.88,29.51,0.8716418736727571,0.49014328931471185,3.0
