TIMESTAMP,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg
2019-03-21 11:00:00,9.16,349.4,20.99,18.87,36.74,29.38
2019-03-21 12:00:00,7.797000000000001,352.9,22.89,15.69,37.15,29.38
2019-03-21 13:00:00,6.724,12.5,19.98,15.48,37.34,29.38
2019-03-21 14:00:00,4.795,17.62,17.08,9.73,37.82,29.36
2019-03-21 15:00:00,2.131,234.8,72.44,5.557,39.43,29.35
2019-03-21 16:00:00,4.899,200.5,17.32,8.43,40.9,29.34
2019-03-21 17:00:00,8.04,259.7,29.97,17.75,43.79,29.32
2019-03-21 18:00:00,9.59,272.1,13.53,18.07,43.62,29.32
2019-03-21 19:00:00,5.232,242.1,17.97,12.25,42.3,29.3
2019-03-21 20:00:00,3.98,216.7,18.02,10.15,40.58,29.3
2019-03-21 21:00:00,5.574,221.2,21.03,12.29,39.99,29.29
2019-03-21 22:00:00,6.875,251.0,12.99,11.87,40.26,29.29
2019-03-21 23:00:00,5.896,258.5,13.43,11.87,40.88,29.29
2019-03-22 00:00:00,5.511,260.5,12.63,9.48,40.34,29.29
2019-03-22 01:00:00,5.699,259.3,11.48,8.92,38.98,29.28
2019-03-22 02:00:00,5.721,270.7,9.53,9.34,38.34,29.27
2019-03-22 03:00:00,6.835,287.4,14.91,11.51,38.42,29.26
2019-03-22 04:00:00,8.14,305.8,11.95,13.27,39.14,29.27
2019-03-22 05:00:00,6.641,331.9,24.64,18.84,39.29,29.29
2019-03-22 06:00:00,9.04,350.6,21.33,18.24,38.61,29.33
2019-03-22 07:00:00,8.12,352.2,20.6,17.23,37.77,29.36
2019-03-22 08:00:00,8.9,357.3,21.85,20.73,38.31,29.38
2019-03-22 09:00:00,9.4,358.2,23.84,20.66,39.7,29.42
2019-03-22 10:00:00,9.82,354.3,25.57,22.59,41.45,29.45
2019-03-22 11:00:00,12.41,4.456,24.31,24.17,40.74,29.48
2019-03-22 12:00:00,14.18,22.71,17.43,25.74,38.58,29.5
2019-03-22 13:00:00,14.14,22.33,16.24,24.76,38.12,29.51
2019-03-22 14:00:00,14.03,25.91,16.95,25.08,37.59,29.51
2019-03-22 15:00:00,12.6,20.04,19.18,22.45,37.39,29.53
2019-03-22 16:00:00,12.35,20.51,18.96,23.01,36.61,29.54
2019-03-22 17:00:00,9.62,27.27,19.02,17.23,35.92,29.56
2019-03-22 18:00:00,9.06,31.36,16.48,16.07,35.31,29.57
2019-03-22 19:00:00,6.694,33.49,14.42,11.97,34.34,29.58
2019-03-22 20:00:00,6.268,34.14,14.61,12.6,34.11,29.58
2019-03-22 21:00:00,4.828,40.23,14.76,9.83,34.35,29.59
2019-03-22 22:00:00,3.0780000000000003,32.83,18.12,5.943,33.79,29.6
2019-03-22 23:00:00,3.495,41.04,14.16,8.01,33.58,29.6
2019-03-23 00:00:00,3.4560000000000004,39.23,15.39,7.695,33.54,29.59
2019-03-23 01:00:00,1.859,270.6,34.27,3.91,31.53,29.59
2019-03-23 02:00:00,1.16,289.7,26.9,2.193,29.99,29.6
2019-03-23 03:00:00,1.182,285.7,28.23,2.228,29.06,29.61
2019-03-23 04:00:00,1.218,285.4,23.65,2.543,28.54,29.61
2019-03-23 05:00:00,1.992,301.1,24.98,3.5589999999999997,28.58,29.62
2019-03-23 06:00:00,2.334,253.2,18.3,4.19,28.63,29.65
2019-03-23 07:00:00,1.266,301.0,50.81,2.648,28.98,29.67
2019-03-23 08:00:00,2.48,42.12,41.11,5.522,33.07,29.68
2019-03-23 09:00:00,2.074,337.3,72.24,6.082999999999999,35.78,29.69
2019-03-23 10:00:00,4.512,84.1,23.5,8.68,38.8,29.71
2019-03-23 11:00:00,6.55,83.1,15.59,11.23,39.83,29.7
2019-03-23 12:00:00,7.966,81.2,13.82,12.01,39.79,29.68
2019-03-23 13:00:00,7.9479999999999995,82.4,13.33,12.95,41.07,29.67
2019-03-23 14:00:00,7.829,87.1,14.54,12.57,42.62,29.64
2019-03-23 15:00:00,8.38,89.3,14.23,13.34,43.03,29.62
2019-03-23 16:00:00,7.662999999999999,86.8,14.74,14.32,43.84,29.61
2019-03-23 17:00:00,5.7379999999999995,93.1,17.97,11.27,45.83,29.59
2019-03-23 18:00:00,4.125,106.0,19.53,9.31,43.0,29.59
2019-03-23 19:00:00,2.947,105.8,21.24,7.555,41.57,29.59
2019-03-23 20:00:00,1.92,98.9,19.09,4.19,40.62,29.58
2019-03-23 21:00:00,1.2009999999999998,112.8,30.03,3.4189999999999996,40.47,29.57
2019-03-23 22:00:00,0.948,168.8,37.29,2.193,40.46,29.56
2019-03-23 23:00:00,3.16,165.2,15.35,6.537999999999999,41.77,29.55
2019-03-24 00:00:00,3.2230000000000003,194.3,12.89,6.9239999999999995,43.08,29.56
2019-03-24 01:00:00,3.431,187.7,14.03,6.433,43.36,29.54
2019-03-24 02:00:00,4.354,189.7,14.44,8.08,43.02,29.53
2019-03-24 03:00:00,4.194,196.2,14.92,8.05,42.76,29.51
2019-03-24 04:00:00,5.417999999999999,203.4,15.74,9.97,43.79,29.49
2019-03-24 05:00:00,3.116,231.2,45.03,10.95,44.05,29.48
2019-03-24 06:00:00,3.7969999999999997,181.6,44.19,8.01,43.45,29.47
2019-03-24 07:00:00,4.558,197.0,15.47,9.31,43.24,29.48
2019-03-24 08:00:00,4.59,208.6,16.15,10.85,43.47,29.48
2019-03-24 09:00:00,3.1910000000000003,214.7,15.88,6.153,45.56,29.48
2019-03-24 10:00:00,1.646,213.5,67.13,4.716,47.46,29.49
2019-03-24 11:00:00,2.867,145.6,45.72,8.47,46.63,29.49
2019-03-24 12:00:00,3.7439999999999998,195.4,24.54,8.82,48.67,29.47
2019-03-24 13:00:00,3.1439999999999997,111.1,33.48,6.749,49.82,29.44
2019-03-24 14:00:00,2.7560000000000002,168.3,76.74,6.433,50.4,29.42
2019-03-24 15:00:00,3.092,49.89,55.97,8.29,48.65,29.42
2019-03-24 16:00:00,3.108,42.02,23.15,6.5729999999999995,45.36,29.41
2019-03-24 17:00:00,5.292000000000001,31.28,19.51,11.02,43.25,29.41
2019-03-24 18:00:00,6.735,25.49,16.18,16.74,42.11,29.43
2019-03-24 19:00:00,9.77,23.51,15.9,18.87,38.63,29.45
2019-03-24 20:00:00,10.18,22.76,14.43,18.17,37.23,29.47
2019-03-24 21:00:00,9.88,23.24,15.03,17.68,36.22,29.48
2019-03-24 22:00:00,9.29,22.36,15.86,15.3,35.94,29.5
2019-03-24 23:00:00,10.61,15.18,16.98,18.59,35.94,29.49
2019-03-25 00:00:00,9.97,13.12,18.95,19.61,35.93,29.49
2019-03-25 01:00:00,9.98,12.75,18.03,20.07,35.93,29.49
2019-03-25 02:00:00,10.13,6.135,22.21,20.28,35.94,29.49
2019-03-25 03:00:00,10.42,2.583,21.64,21.5,35.94,29.48
2019-03-25 04:00:00,13.11,20.4,16.28,25.95,35.96,29.49
2019-03-25 05:00:00,14.85,31.56,13.81,26.09,35.08,29.51
2019-03-25 06:00:00,15.34,33.68,13.4,29.35,34.49,29.54
2019-03-25 07:00:00,16.21,37.59,14.27,30.02,34.1,29.55
2019-03-25 08:00:00,13.94,41.45,16.16,25.15,34.57,29.58
2019-03-25 09:00:00,13.81,38.63,16.08,24.38,35.21,29.6
2019-03-25 10:00:00,15.3,37.64,14.61,26.73,35.72,29.61
2019-03-25 11:00:00,14.65,29.8,16.38,25.46,35.97,29.63
2019-03-25 12:00:00,15.0,27.79,14.8,23.99,36.27,29.64
2019-03-25 13:00:00,15.41,21.32,16.78,25.92,36.8,29.65
2019-03-25 14:00:00,14.34,14.22,21.51,26.87,37.14,29.64
2019-03-25 15:00:00,14.6,10.76,21.7,26.87,36.45,29.63
2019-03-25 16:00:00,14.99,8.62,22.14,27.36,36.03,29.63
2019-03-25 17:00:00,12.95,0.013999999999999999,24.82,29.77,35.51,29.65
2019-03-25 18:00:00,10.45,358.8,22.92,22.41,35.23,29.66
2019-03-25 19:00:00,9.55,2.391,22.07,20.56,33.94,29.67
2019-03-25 20:00:00,8.66,1.463,22.92,18.84,33.44,29.67
2019-03-25 21:00:00,8.04,359.3,21.64,18.28,33.6,29.69
2019-03-25 22:00:00,6.656000000000001,358.9,21.24,13.41,33.97,29.7
2019-03-25 23:00:00,6.699,0.812,21.29,15.48,34.09,29.72
2019-03-26 00:00:00,6.178999999999999,12.61,17.6,13.09,33.64,29.73
2019-03-26 01:00:00,4.189,9.27,19.86,8.96,33.58,29.73
2019-03-26 02:00:00,4.052,12.09,15.37,8.22,33.56,29.73
2019-03-26 03:00:00,3.752,7.642,18.05,7.099,33.24,29.73
2019-03-26 04:00:00,4.1739999999999995,24.39,13.91,7.695,33.03,29.74
2019-03-26 05:00:00,4.427,44.37,15.0,9.62,33.33,29.76
2019-03-26 06:00:00,5.636,65.74,18.28,12.18,33.6,29.77
2019-03-26 07:00:00,6.156000000000001,87.8,18.9,13.9,34.37,29.78
2019-03-26 08:00:00,7.107,87.8,17.2,13.51,35.91,29.8
2019-03-26 09:00:00,7.237,84.7,18.85,13.79,36.27,29.82
2019-03-26 10:00:00,7.12,83.0,20.03,12.18,37.1,29.84
2019-03-26 11:00:00,6.485,63.39,22.04,10.6,37.11,29.84
2019-03-26 12:00:00,7.017,58.12,22.15,11.66,38.72,29.84
2019-03-26 13:00:00,7.455,58.42,21.26,13.06,39.76,29.82
2019-03-26 14:00:00,8.06,66.77,18.19,12.32,40.15,29.8
2019-03-26 15:00:00,7.782,67.7,17.65,13.76,40.05,29.79
2019-03-26 16:00:00,7.249,72.26,15.75,11.83,40.33,29.78
2019-03-26 17:00:00,6.697,67.96,15.63,11.3,39.81,29.77
2019-03-26 18:00:00,4.874,59.11,19.76,8.75,38.54,29.75
2019-03-26 19:00:00,3.366,85.9,20.09,6.537999999999999,37.38,29.75
2019-03-26 20:00:00,2.7910000000000004,105.6,18.27,6.292999999999999,35.8,29.74
2019-03-26 21:00:00,1.858,130.1,24.61,5.5920000000000005,35.47,29.73
2019-03-26 22:00:00,2.316,169.2,21.0,4.961,34.39,29.72
2019-03-26 23:00:00,2.87,169.4,19.8,6.327999999999999,33.66,29.72
2019-03-27 00:00:00,1.94,207.9,22.74,3.3489999999999998,31.64,29.71
2019-03-27 01:00:00,1.99,176.8,14.39,3.6639999999999997,30.93,29.71
2019-03-27 02:00:00,2.0269999999999997,190.9,14.58,3.594,30.23,29.7
2019-03-27 03:00:00,2.761,189.8,9.85,4.996,30.09,29.7
2019-03-27 04:00:00,3.862,200.9,9.84,7.239,30.35,29.7
2019-03-27 05:00:00,4.57,197.0,10.27,7.064,31.12,29.7
2019-03-27 06:00:00,4.317,193.7,12.54,7.905,31.19,29.7
2019-03-27 07:00:00,5.122000000000001,188.3,14.39,9.27,32.76,29.7
2019-03-27 08:00:00,6.9110000000000005,192.1,15.53,14.84,37.78,29.7
2019-03-27 09:00:00,9.53,194.1,16.7,17.23,42.5,29.69
2019-03-27 10:00:00,10.23,200.2,17.82,18.94,46.47,29.69
2019-03-27 11:00:00,11.63,210.2,16.16,19.23,48.6,29.67
2019-03-27 12:00:00,11.45,211.4,15.7,20.98,50.74,29.64
2019-03-27 13:00:00,11.33,203.5,18.82,21.57,53.42,29.6
2019-03-27 14:00:00,11.88,193.9,19.3,22.66,55.48,29.56
2019-03-27 15:00:00,11.8,194.9,17.5,21.57,57.19,29.53
2019-03-27 16:00:00,12.15,197.9,18.04,24.73,57.4,29.51
2019-03-27 17:00:00,11.2,193.2,16.51,21.64,57.13,29.49
2019-03-27 18:00:00,11.08,189.3,16.49,24.27,55.39,29.47
2019-03-27 19:00:00,9.16,182.6,15.02,17.65,53.71,29.46
2019-03-27 20:00:00,11.01,184.7,15.38,23.12,53.62,29.44
2019-03-27 21:00:00,11.4,195.7,16.4,22.31,52.91,29.44
2019-03-27 22:00:00,10.16,218.0,16.57,24.66,51.62,29.49
2019-03-27 23:00:00,9.42,208.6,14.04,19.12,46.58,29.49
2019-03-28 00:00:00,10.44,199.3,15.81,20.14,45.63,29.46
2019-03-28 01:00:00,10.02,209.0,13.45,22.1,46.7,29.43
2019-03-28 02:00:00,9.73,200.9,13.98,18.38,47.2,29.41
2019-03-28 03:00:00,9.22,202.4,14.33,18.07,47.21,29.39
2019-03-28 04:00:00,10.19,208.9,12.34,18.31,48.19,29.38
2019-03-28 05:00:00,10.24,210.0,13.17,17.65,48.92,29.37
2019-03-28 06:00:00,11.36,211.3,12.86,20.42,49.32,29.38
2019-03-28 07:00:00,11.67,215.5,13.86,24.06,49.9,29.39
2019-03-28 08:00:00,12.34,214.3,12.44,23.01,50.58,29.39
2019-03-28 09:00:00,10.7,223.1,17.16,21.64,52.83,29.38
2019-03-28 10:00:00,11.15,229.6,15.86,20.07,55.65,29.38
2019-03-28 11:00:00,9.92,222.8,18.67,19.19,58.73,29.38
2019-03-28 12:00:00,6.794,242.4,20.01,15.3,61.18,29.36
2019-03-28 13:00:00,6.099,243.4,20.59,12.64,62.29,29.36
2019-03-28 14:00:00,5.446000000000001,263.0,20.1,10.81,61.88,29.35
2019-03-28 15:00:00,4.3469999999999995,240.2,28.6,8.57,62.95,29.34
2019-03-28 16:00:00,6.234,227.9,30.2,17.3,62.67,29.34
2019-03-28 17:00:00,11.24,26.56,18.38,19.72,45.49,29.36
2019-03-28 18:00:00,8.18,32.57,18.45,15.83,42.75,29.38
2019-03-28 19:00:00,7.528,24.29,15.79,12.74,41.59,29.41
2019-03-28 20:00:00,7.452999999999999,27.32,15.48,13.83,41.45,29.42
2019-03-28 21:00:00,4.825,46.97,33.98,11.73,41.48,29.44
2019-03-28 22:00:00,5.997999999999999,37.88,16.57,10.71,41.88,29.44
2019-03-28 23:00:00,5.069,29.64,16.98,11.34,41.85,29.43
2019-03-29 00:00:00,3.362,58.87,29.09,7.099,42.16,29.43
2019-03-29 01:00:00,4.029,15.8,21.01,8.36,42.48,29.43
2019-03-29 02:00:00,5.756,11.3,20.47,12.39,41.88,29.42
2019-03-29 03:00:00,6.648,19.25,16.22,14.35,40.77,29.41
2019-03-29 04:00:00,6.603,12.41,19.01,12.29,40.82,29.41
2019-03-29 05:00:00,6.1339999999999995,6.39,21.31,12.43,41.22,29.42
2019-03-29 06:00:00,5.888999999999999,11.28,18.06,13.58,41.65,29.42
2019-03-29 07:00:00,8.43,17.34,14.99,15.97,40.96,29.43
2019-03-29 08:00:00,7.776,17.73,17.68,13.83,41.44,29.44
2019-03-29 09:00:00,7.813,21.62,16.19,13.58,42.21,29.45
2019-03-29 10:00:00,7.821000000000001,26.61,14.92,13.06,43.42,29.46
2019-03-29 11:00:00,7.832999999999999,30.83,14.81,12.92,43.55,29.45
2019-03-29 12:00:00,6.285,19.53,20.64,11.02,43.84,29.43
2019-03-29 13:00:00,6.553,40.53,20.15,10.92,44.61,29.4
2019-03-29 14:00:00,6.772,35.34,16.1,10.22,43.96,29.38
2019-03-29 15:00:00,7.343,34.4,15.63,12.67,43.12,29.36
2019-03-29 16:00:00,7.002999999999999,28.68,14.8,10.5,41.77,29.35
2019-03-29 17:00:00,8.63,21.72,14.38,15.34,40.8,29.35
2019-03-29 18:00:00,7.317,34.41,21.11,14.11,40.37,29.35
2019-03-29 19:00:00,7.827999999999999,70.52,14.67,13.3,39.53,29.32
2019-03-29 20:00:00,6.742999999999999,61.78,23.94,12.53,39.4,29.31
2019-03-29 21:00:00,6.6770000000000005,6.364,26.65,15.19,38.44,29.33
2019-03-29 22:00:00,6.667000000000001,44.74,17.07,13.86,38.31,29.28
2019-03-29 23:00:00,7.648,19.34,15.7,13.2,37.68,29.25
2019-03-30 00:00:00,8.23,13.08,19.75,17.47,37.52,29.23
2019-03-30 01:00:00,9.96,20.03,15.9,18.56,37.6,29.19
2019-03-30 02:00:00,9.91,20.75,14.73,19.01,37.93,29.17
2019-03-30 03:00:00,8.72,20.02,17.86,16.6,38.22,29.16
2019-03-30 04:00:00,6.395,5.12,21.77,14.63,38.25,29.16
2019-03-30 05:00:00,6.261,4.399,21.59,14.46,38.19,29.17
2019-03-30 06:00:00,7.646,0.303,21.84,16.28,37.8,29.18
2019-03-30 07:00:00,10.32,8.08,24.43,21.47,38.31,29.15
2019-03-30 08:00:00,8.26,353.8,22.7,17.3,38.96,29.2
2019-03-30 09:00:00,9.71,353.6,23.03,21.92,40.14,29.2
2019-03-30 10:00:00,9.18,350.6,22.64,20.45,40.95,29.23
2019-03-30 11:00:00,9.4,1.4369999999999998,22.6,19.58,40.69,29.24
2019-03-30 12:00:00,10.66,9.46,20.48,21.64,40.37,29.24
2019-03-30 13:00:00,10.9,356.4,23.45,23.26,39.9,29.24
2019-03-30 14:00:00,12.19,19.33,20.39,22.87,38.77,29.27
2019-03-30 15:00:00,14.06,15.33,19.64,27.95,37.36,29.27
2019-03-30 16:00:00,13.89,14.63,20.22,29.6,35.88,29.29
2019-03-30 17:00:00,14.19,10.66,21.53,27.32,34.99,29.29
2019-03-30 18:00:00,12.82,17.16,18.53,23.89,34.37,29.34
2019-03-30 19:00:00,10.39,6.939,22.73,22.62,34.38,29.37
2019-03-30 20:00:00,10.05,8.46,21.07,21.26,33.98,29.4
2019-03-30 21:00:00,9.84,7.367000000000001,21.75,20.21,33.68,29.42
2019-03-30 22:00:00,11.36,11.64,20.11,22.31,33.16,29.44
2019-03-30 23:00:00,10.96,11.32,21.02,22.98,32.64,29.46
2019-03-31 00:00:00,11.22,9.82,21.0,22.66,31.87,29.47
2019-03-31 01:00:00,10.92,5.484,22.84,26.06,31.01,29.49
2019-03-31 02:00:00,8.52,327.4,23.39,20.21,30.3,29.5
2019-03-31 03:00:00,9.33,322.8,21.61,18.7,28.45,29.52
2019-03-31 04:00:00,9.15,321.0,20.61,20.49,26.86,29.54
2019-03-31 05:00:00,9.76,312.4,16.18,18.91,25.86,29.56
2019-03-31 06:00:00,9.16,318.0,19.09,17.16,25.46,29.59
2019-03-31 07:00:00,9.4,317.6,19.83,18.0,25.86,29.62
2019-03-31 08:00:00,10.43,326.6,23.99,21.33,27.16,29.63
2019-03-31 09:00:00,11.17,330.8,25.0,25.53,28.51,29.65
2019-03-31 10:00:00,10.01,344.3,29.41,20.94,30.15,29.66
2019-03-31 11:00:00,11.78,7.865,23.81,22.48,30.94,29.67
2019-03-31 12:00:00,11.8,25.41,22.33,22.87,31.77,29.66
2019-03-31 13:00:00,10.62,35.35,19.61,19.58,32.56,29.66
2019-03-31 14:00:00,10.24,41.64,21.01,17.68,33.44,29.65
2019-03-31 15:00:00,8.28,55.3,22.01,15.3,34.28,29.64
2019-03-31 16:00:00,7.127000000000001,77.36,21.67,13.97,34.67,29.64
2019-03-31 17:00:00,6.9910000000000005,85.9,21.09,13.09,34.99,29.65
2019-03-31 18:00:00,6.648,84.9,19.71,11.94,33.72,29.66
2019-03-31 19:00:00,5.0169999999999995,88.8,18.89,10.99,32.01,29.66
2019-03-31 20:00:00,2.906,114.7,23.89,7.1339999999999995,31.28,29.67
2019-03-31 21:00:00,3.549,158.2,15.68,6.888999999999999,31.32,29.68
2019-03-31 22:00:00,3.4330000000000003,156.7,13.88,7.8,30.74,29.68
2019-03-31 23:00:00,3.7769999999999997,161.8,14.49,8.36,30.29,29.69
2019-04-01 00:00:00,4.402,174.7,16.28,10.5,29.58,29.69
2019-04-01 01:00:00,4.78,178.2,14.4,9.62,29.07,29.68
2019-04-01 02:00:00,5.247,177.4,14.61,10.22,28.88,29.68
2019-04-01 03:00:00,5.313,174.3,13.8,8.96,28.71,29.66
2019-04-01 04:00:00,3.217,177.7,15.32,7.485,27.71,29.65
2019-04-01 05:00:00,4.001,187.0,14.29,9.24,27.05,29.65
2019-04-01 06:00:00,5.63,193.6,12.97,10.78,26.92,29.65
2019-04-01 07:00:00,6.205,191.1,14.55,11.23,28.23,29.67
2019-04-01 08:00:00,6.012,199.7,18.03,11.02,32.58,29.68
2019-04-01 09:00:00,7.95,202.8,17.4,14.63,37.19,29.68
2019-04-01 10:00:00,10.36,204.5,18.61,18.63,40.07,29.67
2019-04-01 11:00:00,11.71,209.1,16.26,23.92,41.85,29.65
2019-04-01 12:00:00,12.16,202.7,17.58,23.92,43.76,29.63
2019-04-01 13:00:00,13.52,203.8,18.08,26.73,45.58,29.6
2019-04-01 14:00:00,15.16,207.1,16.39,26.06,46.38,29.57
2019-04-01 15:00:00,14.13,204.4,17.97,29.88,47.16,29.54
2019-04-01 16:00:00,15.0,207.4,16.38,27.08,47.17,29.52
2019-04-01 17:00:00,13.54,200.6,17.06,25.5,47.64,29.5
2019-04-01 18:00:00,13.16,205.2,15.61,25.46,46.59,29.49
2019-04-01 19:00:00,9.77,196.8,15.81,21.68,44.53,29.48
2019-04-01 20:00:00,9.38,193.6,15.51,19.12,43.22,29.48
2019-04-01 21:00:00,8.93,201.1,14.68,18.84,42.41,29.49
2019-04-01 22:00:00,8.67,201.7,14.83,15.72,42.02,29.48
2019-04-01 23:00:00,9.68,210.1,13.47,17.33,42.22,29.47
2019-04-02 00:00:00,10.21,212.8,13.79,19.05,41.76,29.46
2019-04-02 01:00:00,9.55,210.5,14.09,19.82,41.47,29.44
2019-04-02 02:00:00,10.47,210.8,13.34,20.38,41.47,29.43
2019-04-02 03:00:00,9.27,215.4,14.84,19.16,41.27,29.41
2019-04-02 04:00:00,9.27,215.5,13.92,17.58,40.68,29.4
2019-04-02 05:00:00,9.31,215.5,13.06,17.51,40.16,29.39
2019-04-02 06:00:00,8.84,215.1,13.59,16.67,39.44,29.39
2019-04-02 07:00:00,8.75,208.5,13.97,16.28,39.85,29.39
2019-04-02 08:00:00,10.16,213.4,14.23,19.86,42.1,29.38
2019-04-02 09:00:00,9.46,216.1,16.1,20.7,44.61,29.37
2019-04-02 10:00:00,9.57,219.6,17.85,17.23,49.03,29.35
2019-04-02 11:00:00,11.14,216.9,17.17,24.52,52.63,29.33
2019-04-02 12:00:00,14.14,227.5,18.79,28.3,54.87,29.31
2019-04-02 13:00:00,15.36,223.5,18.51,29.14,55.54,29.3
2019-04-02 14:00:00,15.37,236.1,17.93,29.95,55.27,29.28
2019-04-02 15:00:00,13.92,254.4,15.3,26.2,52.14,29.3
2019-04-02 16:00:00,14.53,258.9,14.49,26.83,49.64,29.31
2019-04-02 17:00:00,13.13,259.5,14.23,23.36,49.41,29.33
2019-04-02 18:00:00,12.74,261.5,13.66,22.98,48.59,29.34
2019-04-02 19:00:00,11.84,252.3,12.74,21.85,46.7,29.34
2019-04-02 20:00:00,8.29,252.6,12.39,15.83,45.11,29.37
2019-04-02 21:00:00,7.152,255.4,12.71,12.85,44.16,29.39
2019-04-02 22:00:00,7.373,239.9,14.66,12.71,43.41,29.4
2019-04-02 23:00:00,6.61,232.3,14.47,12.5,42.47,29.41
2019-04-03 00:00:00,7.139,227.2,16.13,14.14,41.85,29.42
2019-04-03 01:00:00,7.604,230.8,14.94,13.65,40.9,29.43
2019-04-03 02:00:00,7.56,239.5,13.33,14.39,40.77,29.44
2019-04-03 03:00:00,9.51,265.0,12.83,16.63,42.47,29.46
2019-04-03 04:00:00,8.71,271.7,10.42,15.72,41.44,29.49
2019-04-03 05:00:00,6.361,272.6,11.94,12.22,40.34,29.52
2019-04-03 06:00:00,3.61,243.0,25.71,7.695,38.49,29.54
2019-04-03 07:00:00,4.07,248.4,18.61,7.625,39.01,29.58
2019-04-03 08:00:00,6.482,295.1,20.38,10.92,42.1,29.61
2019-04-03 09:00:00,4.738,309.9,31.71,11.09,44.72,29.62
2019-04-03 10:00:00,6.62,70.42,54.6,11.59,46.16,29.64
2019-04-03 11:00:00,8.33,78.95,16.96,14.42,45.35,29.65
2019-04-03 12:00:00,8.16,87.5,17.73,14.49,46.7,29.64
2019-04-03 13:00:00,7.18,89.6,31.96,14.07,50.62,29.62
2019-04-03 14:00:00,10.84,251.8,24.6,23.05,56.87,29.59
2019-04-03 15:00:00,11.75,243.2,17.56,21.29,57.62,29.59
2019-04-03 16:00:00,11.74,256.7,17.19,21.64,57.55,29.59
2019-04-03 17:00:00,10.73,258.5,14.8,19.65,57.46,29.59
2019-04-03 18:00:00,7.043,260.4,13.78,14.04,56.55,29.59
2019-04-03 19:00:00,8.99,246.1,18.15,22.06,55.58,29.61
2019-04-03 20:00:00,9.46,256.7,15.47,18.03,53.5,29.65
2019-04-03 21:00:00,6.333,249.7,21.26,12.99,51.36,29.67
2019-04-03 22:00:00,1.695,137.5,83.9,3.91,50.36,29.66
2019-04-03 23:00:00,1.384,77.57,69.97,4.155,49.89,29.66
2019-04-04 00:00:00,0.761,287.9,43.08,3.279,48.73,29.69
2019-04-04 01:00:00,1.268,9.4,53.08,2.788,47.21,29.69
2019-04-04 02:00:00,1.771,48.58,44.41,4.365,46.97,29.69
2019-04-04 03:00:00,2.003,82.2,34.08,4.506,45.48,29.69
2019-04-04 04:00:00,3.498,46.11,17.58,7.485,43.91,29.68
2019-04-04 05:00:00,3.493,62.72,21.26,7.52,43.89,29.69
2019-04-04 06:00:00,3.218,76.65,18.85,6.328,43.42,29.7
2019-04-04 07:00:00,5.786,74.11,17.96,12.15,42.54,29.72
2019-04-04 08:00:00,5.768,91.7,18.52,11.55,41.3,29.72
2019-04-04 09:00:00,5.975,84.7,17.15,11.8,42.0,29.71
2019-04-04 10:00:00,7.041,78.87,16.85,14.18,42.99,29.7
2019-04-04 11:00:00,6.865,82.4,17.45,13.55,42.82,29.69
2019-04-04 12:00:00,8.88,68.5,14.88,17.54,41.5,29.66
2019-04-04 13:00:00,9.11,74.58,14.47,15.9,42.03,29.64
2019-04-04 14:00:00,7.901,73.82,15.94,15.05,42.28,29.63
2019-04-04 15:00:00,6.358,56.8,19.05,13.62,42.01,29.61
2019-04-04 16:00:00,5.936,63.62,16.55,12.46,41.8,29.6
2019-04-04 17:00:00,7.897,76.13,18.58,16.04,42.06,29.59
2019-04-04 18:00:00,8.38,77.97,15.15,17.51,41.68,29.58
2019-04-04 19:00:00,7.584,86.1,16.15,18.45,41.33,29.57
2019-04-04 20:00:00,7.862,94.6,16.98,16.25,41.36,29.56
2019-04-04 21:00:00,7.2,93.7,17.35,14.18,40.67,29.56
2019-04-04 22:00:00,6.622,96.0,19.45,13.16,40.06,29.55
2019-04-04 23:00:00,5.613,101.8,22.6,13.9,40.68,29.53
2019-04-05 00:00:00,4.693,101.7,22.8,10.32,40.72,29.52
2019-04-05 01:00:00,4.801,90.1,19.37,9.48,40.72,29.5
2019-04-05 02:00:00,4.338,114.3,29.54,13.2,40.78,29.47
2019-04-05 03:00:00,4.201,129.9,20.3,9.8,40.78,29.45
2019-04-05 04:00:00,4.257,148.2,21.6,9.55,40.81,29.44
2019-04-05 05:00:00,2.665,127.9,32.07,6.188,41.4,29.44
2019-04-05 06:00:00,3.439,55.33,18.12,6.153,40.0,29.44
2019-04-05 07:00:00,3.197,36.12,18.6,5.242,40.14,29.44
2019-04-05 08:00:00,3.346,76.08,15.68,5.662,40.66,29.44
2019-04-05 09:00:00,3.6,72.72,12.36,5.522,41.21,29.44
2019-04-05 10:00:00,4.119,71.55,12.55,6.013,42.04,29.45
2019-04-05 11:00:00,3.604,51.46,24.54,6.293,43.01,29.46
2019-04-05 12:00:00,4.058,71.38,18.6,6.468,45.12,29.46
2019-04-05 13:00:00,4.692,44.13,21.36,8.4,46.25,29.45
2019-04-05 14:00:00,6.808,57.0,19.52,11.76,46.2,29.44
2019-04-05 15:00:00,6.207,70.36,14.57,10.04,46.79,29.43
2019-04-05 16:00:00,6.852,70.64,14.48,11.2,45.52,29.43
2019-04-05 17:00:00,5.602,87.8,17.44,9.8,43.61,29.43
2019-04-05 18:00:00,3.533,80.8,18.44,8.5,44.29,29.43
2019-04-05 19:00:00,2.573,62.01,32.08,5.627,44.04,29.44
