,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
238,2017-09-10 22:00:00,5168,3.156,153.5,23.3,9.31,63.73,29.7,63.52,13.63
239,2017-09-10 23:00:00,5169,2.605,153.9,14.87,5.207,61.71,29.7,62.04,13.63
240,2017-09-11 00:00:00,5170,1.583,148.5,16.48,3.77,59.53,29.7,59.65,13.62
241,2017-09-11 01:00:00,5171,3.596,141.4,22.38,10.5,60.13,29.68,58.17,13.62
242,2017-09-11 02:00:00,5172,4.884,142.4,19.75,10.64,59.07,29.67,58.08,13.6
243,2017-09-11 03:00:00,5173,4.171,151.6,19.69,11.3,57.5,29.67,57.53,13.62
244,2017-09-11 04:00:00,5174,2.876,144.6,17.04,7.66,55.82,29.67,56.2,13.62
245,2017-09-11 05:00:00,5175,2.765,153.7,19.15,5.872,54.41,29.67,54.6,13.62
246,2017-09-11 06:00:00,5176,3.13,157.7,18.5,7.064,54.05,29.67,53.52,13.6
247,2017-09-11 07:00:00,5177,2.94,174.8,32.45,9.03,55.34,29.67,55.4,13.6
248,2017-09-11 08:00:00,5178,2.91,212.3,27.09,6.083,58.51,29.67,59.34,13.62
249,2017-09-11 09:00:00,5179,2.474,291.3,48.95,4.751,62.01,29.66,72.26,13.6
250,2017-09-11 10:00:00,5180,2.967,338.4,66.77,8.26,66.16,29.65,80.6,13.62
251,2017-09-11 11:00:00,5181,5.391,50.77,23.67,10.67,66.64,29.63,84.5,13.61
252,2017-09-11 12:00:00,5182,6.135,46.49,25.95,10.6,68.18,29.62,86.7,13.61
253,2017-09-11 13:00:00,5183,7.296,52.71,17.83,12.85,68.68,29.6,86.7,13.61
254,2017-09-11 14:00:00,5184,8.41,51.31,18.01,13.58,68.58,29.57,83.5,13.61
255,2017-09-11 15:00:00,5185,7.952,47.37,20.78,13.83,68.79,29.55,79.75,13.63
256,2017-09-11 16:00:00,5186,7.862,46.6,17.7,13.65,67.87,29.53,78.54,13.63
257,2017-09-11 17:00:00,5187,6.55,67.34,17.6,14.18,67.35,29.51,74.76,13.61
